x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
0.00046690989897157193,0.0005856366222944823,0.0011366412688249615,0.0005524999999999999,8.9027607262688e-6,0.00010791272759379671,0.0006668012577521489,3.3048675671631636e-7,6.857371436873008e-6,3.629325346153846e-6,2.5227341606825517e-6,0.0008259551282051281,0.0,1.1917369733087623e-5,0.0016622720924358975,0.0007205879759792287,0.000878865793149009,0.0002585567125032436,0.0005806082356047729,8.357088059237266e-7,2.3880246164142696e-6,0.003623774576492939,3.51329039820292e-6,0.0001408825978351374,0.0008875796468166687,0.00042142092166295005,0.0004431956663892522,0.0006844440739890383,0.0009608295867602247,0.000958540203379503
0.0,1.1911933160598277e-5,4.463695023745795e-6,2.928494592302016e-6,0.00011586410936543563,0.0035172355835362368,0.00010791272759379671,1.474730775844949e-6,0.0006603328396528533,0.0026704427001232457,0.0012736796224486727,0.0,0.000855561004355151,0.0,0.0006603328396528533,0.0,0.004586690718689512,0.0013023074345827439,0.0006785956381541024,6.58049096236892e-5,3.51329039820292e-6,0.00024172958031149687,0.00036861018011389955,0.0004006278606025441,8.566024185503772e-7,0.0006688846153846154,3.7782551667247494e-6,0.001255264208379883,0.00036607339089481946,0.00015393939393939393
3.057658012606307e-6,0.0017872065410166232,2.920152352516669e-7,0.00048324473195414077,9.62216434053771e-5,0.0003985774232665684,1.114323448789464e-5,5.223657419499105e-5,3.378278753445046e-6,0.0006822118608516484,0.0032770700707177394,0.00012231269603237227,9.509965810544537e-7,4.0001778159136585e-7,0.0,9.836024869754472e-5,5.223657419499105e-5,1.4468513200048224e-5,0.0009957948717948717,6.58049096236892e-5,6.661367114187115e-6,0.003511258962470428,6.951101741357784e-7,0.00036606152035381396,3.7951012633356126e-6,0.0006728076923076924,4.8847205939820246e-5,0.00013117824979395605,0.000354341931801554,0.00037099820443397863
5.45375908212389e-6,0.00020821849693397038,0.00029144455630188306,0.00038382822070998833,0.0005219530881659595,0.0001339330317810658,0.0011008768323714192,4.1193176795937565e-6,1.1783942686861518e-5,0.0004643231109253951,0.00028984319578556335,0.0001339330317810658,0.00020821849693397038,0.0005852161140725826,1.2410594234848483e-7,0.0,8.829687754106357e-5,2.0261268897383886e-7,0.00046690989897157193,0.0001766545538153303,0.00480079768316228,8.964029689818108e-6,1.5224424443076924e-6,1.7260011020958591e-7,0.00019982370091681576,0.0004798738392804066,8.357088059237266e-7,0.0012057666410655577,0.0,1.0984055958609081e-5
0.0003610400541316654,0.001259515823008601,7.928172272495409e-5,3.7952320183595236e-6,0.0,7.354326683781425e-9,0.00033408252342009614,0.0035209049178461537,0.0032160827706287187,4.555538510856338e-6,8.184417145903159e-6,2.906451346514163e-6,0.002572432565004359,0.0008294395878871795,0.00028413879598662207,2.3171570429504187e-6,0.0,0.00023431837379765116,0.0002651621396379918,8.184417145903159e-6,0.00029711213329114297,1.4199403931339676e-6,0.0007002692307692308,2.3536260883076923e-6,0.0003204361113570185,2.2549862855081615e-5,0.00013445136198975442,0.0009608295867602247,0.002029932349024559,0.0032770700707177394
9.067601829211122e-6,0.0037022676562359098,0.004766884509642268,0.001069464706187291,8.946186253536068e-6,0.00019982370091681576,6.726629244694259e-5,2.7695972219118467e-6,3.064606811575053e-6,0.0010436469882018498,2.7695972219118467e-6,0.0008793925048494983,0.0001408825978351374,3.1045779230485316e-6,0.0008875796468166687,0.0015718057607470271,8.843309677164755e-6,0.0,4.233367132521974e-7,0.000878865793149009,1.156530335219698e-5,3.512271054732347e-8,4.555538510856338e-6,0.0012736796224486727,0.0006705315462092395,0.00014839212042939905,0.0010739671422564103,5.005060742026632e-6,0.00030959692269701166,2.8970328942737717e-7
7.868536975829404e-7,0.00011605477299099601,0.0007393422456400096,3.7952320183595236e-6,0.002029932349024559,0.0004882235754070837,0.0007833487583549254,0.0,4.216223285202541e-6,1.0757828662180843e-6,0.0002585567125032436,0.00016033576982990772,1.3755637178425441e-5,0.0008367267008582591,0.00039677038688990126,1.1827096922185234e-5,0.001315196454710015,4.017483900192438e-8,0.0,0.001606374106153846,0.001004672153910233,3.0382852672492634e-6,0.0016444685862040133,0.00025214732005677414,0.0,0.0006429691553768135,7.002345299749755e-6,0.0003985774232665684,3.3531904890384613e-6,0.00026371252447286405
0.00015393939393939393,1.1827096922185234e-5,2.0817772912036704e-5,0.00044432735806514915,0.0,1.994350378109019e-6,0.0005609358974358974,6.643063817548239e-7,7.602239393454569e-6,0.0008623918567588607,9.077835304634622e-5,9.341514587506122e-6,5.7317912113174174e-5,2.3448866212488835e-6,0.0015570146855384615,0.00036607339089481946,0.0009917330235701019,0.0009968830691666666,7.354326683781425e-9,0.0,0.0002851003723137887,4.3488923403907464e-5,1.1911933160598277e-5,3.0563196305128206e-6,1.0801137950411545e-5,1.445488112590184e-5,3.378278753445046e-6,6.89401330910139e-6,0.0016380446034954229,2.7052025546950384e-7
0.00045348417723551564,6.857371436873008e-6,0.0006874913052807979,5.7481088654535865e-6,3.436979655246612e-6,7.656324935350856e-6,0.0012423210641025642,0.0009442775933767256,0.0007002692307692308,3.380662609871535e-6,2.245398945103494e-6,2.3171570429504187e-6,0.0008087332255685618,0.0008875796468166687,6.156544953245125e-5,4.2952518257964413e-7,0.00013117824979395605,0.004004603034232036,6.58049096236892e-5,1.6233357211538462e-6,0.0,0.0006705315462092395,0.0016461280238009893,4.239651357808858e-6,0.00017603730242652434,0.0007584321133555776,9.172635632904928e-5,5.041222923930327e-6,6.286471888273549e-6,1.1827096922185234e-5
0.0003345217672009106,0.0002023778071334214,0.0016622720924358975,3.1136590327721777e-7,6.643063817548239e-7,5.223657419499105e-5,0.002660820884880528,0.0002736287533799534,1.8610801307665106e-6,0.0005425381105727612,5.2480093322529765e-6,1.458210055919867e-6,0.0005702630659852797,9.067601829211122e-6,5.171616097042118e-6,0.0001738111888111888,0.00041516467484122835,0.0,1.3527428683060663e-6,0.0004799957904296103,5.627231703597739e-6,0.0,0.0007576170334791024,3.651572474749051e-7,1.1839244489885283e-6,5.898637002652519e-8,6.661367114187115e-6,0.00042142092166295005,0.00044432735806514915,0.0005425381105727612
1.9300749080710957e-6,0.0,0.0007066518191565929,0.00021634935018939393,0.00012292477357132994,0.00011605477299099601,1.8610801307665106e-6,1.0781658345512822e-5,3.897861391459665e-6,4.472604830740717e-6,9.341900805597086e-6,9.341514587506122e-6,0.0010542091252400635,0.00037966666666666666,0.0013023074345827439,7.604155725282155e-8,0.0,8.16876848291696e-7,0.0020504227263603127,0.00019318378888843714,6.726629244694259e-5,0.00039809879028930735,0.0,8.16876848291696e-7,4.014432140693608e-6,0.001606374106153846,0.0005702630659852797,0.002014427557531006,0.0010854249333612038,0.00011605477299099601
0.00010899552890966365,6.89401330910139e-6,0.002029429717287402,1.8276940874411004e-7,0.0010436469882018498,9.067601829211122e-6,2.7439891290337976e-6,9.011275603617542e-8,0.0005219530881659595,0.0015893513139632108,9.585664335664335e-5,0.000354341931801554,0.00010237384981174439,0.0004968885788316746,0.0008875796468166687,0.00011605477299099601,0.0021998450360735697,0.00025214732005677414,4.101187507064365e-6,4.7306122584386545e-8,0.0002181939768502331,0.0004799957904296103,0.00013331952107973163,0.0,0.0003292585174891232,1.445488112590184e-5,0.0006407512890719064,6.554735322731099e-6,1.272473405368034e-6,0.001716674783974359
0.00019318378888843714,0.0003436559277525139,6.21777735344663e-5,0.0008875796468166687,2.6771277187546416e-5,0.0008451083512862755,0.00036606152035381396,8.566024185503772e-7,0.0,2.7476130938566228e-6,0.0006874913052807979,0.0008451083512862755,0.00012687448341008385,0.0015893513139632108,0.00016033576982990772,5.223657419499105e-5,0.002133236359113712,0.001226555735897436,0.00010738746062392033,4.737762237762238e-5,0.0004124314759737856,0.0009881714612078036,0.0006573527545062198,0.0003027409995617501,0.0,3.7952320183595236e-6,2.3658921570148365e-6,0.0003328714358876809,0.00013426513761297167,2.35718181500466e-5
1.0371481279983885e-5,1.5086805470390003e-6,0.00011462753418198963,0.0007528267071350797,1.6233357211538462e-6,8.518951355607478e-6,1.5613574719629492e-6,0.00025214732005677414,4.017483900192438e-8,2.0001742763158607e-5,7.056085908537757e-6,0.0001047443702412528,2.920152352516669e-7,0.00037099820443397863,0.004004603034232036,0.0007203025626783378,4.332543121065969e-5,1.114323448789464e-5,0.00013445136198975442,1.5224424443076924e-6,5.041222923930327e-6,0.00016380381169985128,2.2996960154963923e-5,7.902674555872951e-5,0.002411960166649731,0.0,0.0006728076923076924,1.3527428683060663e-6,1.4579695204188318e-6,0.00043202808063186814
3.744152567947079e-8,0.00039809879028930735,0.0008092807185720323,0.001004672153910233,0.0021120410427270774,0.0005776916477272727,0.0002551207327227311,0.0002066490650842379,3.6724215310324113e-6,3.625712936053994e-6,1.0470290556391284e-6,8.275024394210441e-5,0.00020821849693397038,0.00016548520758572413,0.0005218782051282051,0.0018225679260162019,1.0781658345512822e-5,2.1981762617660776e-9,0.00013426513761297167,0.00024294045509888837,4.641103201226204e-6,0.0010772648912138866,0.0007208800358675463,1.585690041364245e-5,4.3488923403907464e-5,4.737762237762238e-5,0.0,2.7695972219118467e-6,0.0013677992136538462,0.00014839212042939905
9.854541017307693e-6,4.014432140693608e-6,0.0001502144504340418,0.0009595985556722762,7.868536975829404e-7,2.3880246164142696e-6,9.15420233744801e-5,5.041222923930327e-6,9.341900805597086e-6,0.00033439713799421046,0.0010854249333612038,4.686957283658405e-6,0.0012714220384314784,0.00023431837379765116,3.3022218321678324e-7,0.002590854407125959,1.1827096922185234e-5,5.7317912113174174e-5,3.944255589879077e-6,1.7593609785417942e-6,0.0015781320661132912,4.2973568784791974e-7,4.1193176795937565e-6,5.787064676726987e-7,0.0002404970162674732,0.00038888623160187024,0.0009442775933767256,0.0,0.0034133334230052334,4.216223285202541e-6
2.475867469953749e-7,0.0003757389663461538,4.788235518853407e-5,0.00045348417723551564,0.00027556235043076923,1.3505568273803475e-6,3.7951012633356126e-6,0.002029429717287402,1.3505568273803475e-6,0.00033408252342009614,0.0005852161140725826,0.004586690718689512,0.0005812787584243893,0.0009595985556722762,3.6944975169262634e-6,0.00023431837379765116,0.0005856366222944823,0.00169665081258573,0.0009047591421404682,5.361529945251178e-6,5.5972674246239145e-6,8.829687754106357e-5,9.172635632904928e-5,0.001004672153910233,0.0018225679260162019,6.3047832937158034e-6,0.0005437199769422917,0.0008063347016722407,0.0,1.823122500111461e-5
0.00044432735806514915,0.00016126420516710674,1.5408895537438316e-7,1.26476533800925e-6,0.0008259551282051281,4.5752290949171987e-5,0.00013083315386267828,3.064606811575053e-6,0.00011219322336597973,0.00048734359270057503,0.0,6.511977414642821e-7,0.0012057666410655577,3.944255589879077e-6,0.00028984319578556335,0.0007203025626783378,8.16876848291696e-7,0.0005287239784679572,1.1118315529434092e-5,0.0005852161140725826,0.00011462753418198963,1.4199403931339676e-6,7.783477297292388e-5,4.710903363479322e-5,3.1891266819559225e-8,0.0022953640609230767,0.0020320808352006685,3.744152567947079e-8,0.00013318473193473193,0.0
